Latitude,Longitude,Pct change in death rate
-96.6508287,42.8311064,7.2
-100.0278563,45.4276046,3.5
-97.3883614,43.006603,19.4
-101.6608274,44.9897638,4.5
-84.1954177,36.1167307,1.8
-86.4582939,35.5136604,12.8
-88.0712321,36.0709478,4.5
-85.2059104,35.5935612,3.9
-83.9229731,35.6881849,0.1
-84.8594137,35.1539144,25.6
-84.1592495,36.4015922,17.8
-86.0624044,35.808394,-1.2
-88.4523791,35.9657478,22.4
-82.1265932,36.2847441,25.1
-87.1008077,36.2551687,-4.9
-88.6113533,35.420253,10.7
-83.6607217,36.5015422,8.6
-85.5457173,36.5457493,-5
-83.1192242,35.916198,31.5
-86.0782188,35.4887586,7.1
-89.1324936,35.8187949,18.2
-84.9947614,35.9523984,-4.1
-86.7847898,36.1691287,0
-88.1102917,35.6031362,9.8
-85.8335959,35.9822191,0.8
-87.3641546,36.1455325,8
-89.3983058,36.054196,25.6
-89.4138027,35.1969933,14.1
-84.9377641,36.3698921,-1.7
-86.0992032,35.1559259,9.2
-88.9338117,35.9916316,17.9
-87.035319,35.2027228,12.5
-83.5095458,36.2775091,17.2
-82.8475235,36.1794867,11.6
-85.7103793,35.3933855,22.3
-83.2660711,36.2183967,11.1
-85.2018432,35.163472,5
-83.2274928,36.5213528,13.6
-88.988697,35.2187853,14.3
-88.1856958,35.2018926,11.1
-82.931485,36.4520892,22.8
-89.2826913,35.5866782,15.3
-88.3876742,35.6539945,8
-88.3002878,36.325295,12
-87.4671159,35.8023275,26.7
-87.7055983,36.2857824,16
-87.7904526,36.0408218,18
-85.6741278,36.3542499,-4.9
-83.4411426,36.0483379,4.1
-81.8612467,36.4532029,17.6
-83.9377209,35.9927265,-5.6
-89.4855365,36.3339054,17.7
-89.6277318,35.7629507,11
-87.396546,35.2204764,9.6
-87.4969827,35.5232441,9.9
-86.5934033,35.1427838,6.1
-84.3140848,35.7350854,6
-84.6199488,35.4244722,27.3
-88.5637397,35.1753751,18.5
-86.0009596,36.5377572,-3.1
-88.8334238,35.6060563,16.4
-85.618399,35.1334215,8.1
-86.765865,35.4683433,9
-87.0777632,35.6156963,-4.9
-84.8161018,35.5122029,27.3
-84.249705,35.4478181,5.7
-87.3808865,36.5003535,-1
-86.358684,35.2888885,4.6
-84.6392616,36.138697,-1.3
-89.1500236,36.3579958,15.9
-85.2830756,36.3448504,4
-87.8693232,35.6637548,15.3
-85.075741,36.5593638,2.5
-84.5411124,35.1094371,24.5
-85.4961801,36.1409404,3.4
-84.9495484,35.60059,4.8
-84.5239292,35.8472504,21.3
-86.8693538,36.5275092,-2.2
-86.4172127,35.8433688,-1.5
-84.50352,36.435234,5.7
-85.410082,35.3723358,9.1
-83.5184957,35.7953454,-5.9
-89.895397,35.1837942,14.5
-85.9419149,36.2566451,-2.8
-87.8118894,36.4584642,1.2
-82.3013363,36.5096806,40.1
-86.4597975,36.473443,1.8
-89.766803,35.5002588,-0.8
-86.1566909,36.3930297,-1.6
-82.4182181,36.1001287,8.9
-83.8360878,36.2841401,3.1
-85.4584092,35.6992335,-1.4
-85.7773428,35.6782498,-5.7
-82.4950374,36.2956649,-6.5
-87.8198433,35.2428473,6.1
-88.7211938,36.3035963,7.6
-85.4557854,35.9270486,-9.9
-86.8980679,35.8948075,-6.4
-86.2912423,36.149527,-8
-95.6617264,31.8412615,13.4
-102.6402058,32.3122581,5.8
-94.6110558,31.2519514,-9.8
-96.977983,28.1042254,39.8
-98.6872669,33.6163054,1.4
-101.3566363,34.964179,17.1
-98.535381,28.8914775,18.2
-96.2701696,29.8919013,9.9
-102.8303446,34.0675209,8.7
-99.2482849,29.756389,13
-97.3106392,30.1007718,14.3
-99.2081888,33.6188024,12.7
-97.7425858,28.4160769,29.2
-97.4812697,31.0427479,9.9
-98.5201465,29.4486708,11.4
-98.399217,30.2664556,-8.4
-101.439199,32.7385899,7.9
-97.6376407,31.9008189,15.9
-94.422393,33.4460648,10
-95.434647,29.1678175,13.7
-96.3023935,30.6567132,7.8
-103.2524579,29.8089965,18.5
-101.205893,34.5251725,15
-98.2152756,27.0349936,20.2
-98.998456,31.7641372,12.6
-96.6220912,30.4934867,30
-98.2011868,30.7896305,12.1
-97.628141,29.8323986,22.5
-96.5795739,28.4417191,27.4
-99.372249,32.2931499,11
-97.4789584,26.1029227,10.9
-94.979085,32.9745813,-2.5
-101.3553558,35.4054961,16.5
-94.3575786,33.0836979,9.6
-102.2587856,34.5336207,12.7
-94.6694454,29.6963741,17.4
-95.1563425,31.8438807,1.9
-100.2081658,34.5246235,9.7
-98.2129174,33.7859042,-5
-102.830449,33.6084401,16
-100.6352305,31.8771104,14.6
-99.3466223,31.9142052,30.5
-96.5794437,33.1945322,-1.9
-100.2721351,34.9633577,14.8
-96.5089347,29.596296,21.9
-98.260544,29.8054913,-6.8
-98.5496169,31.9516447,8
-99.8636485,31.3188831,16.9
-97.2103433,33.6391964,-8.9
-97.7980223,31.3911774,14.8
-100.2764416,34.0919063,17.6
-102.4877739,31.4227965,4
-101.4042113,30.7175316,16.5
-101.2987099,33.609144,17.6
-104.5269447,31.4459085,14.4
-102.5940204,36.2863696,8.6
-96.7784238,32.7669866,1.6
-101.9487714,32.742528,12.2
-102.6075637,34.9407663,5.7
-95.6733504,33.3859329,9.4
-97.1211403,33.205132,-16.2
-97.3616543,29.0823457,7.3
-100.7876173,33.6153628,11.3
-99.7658713,28.4235871,26.6
-100.8158457,34.9550364,14.9
-98.4973933,27.6811232,19.1
-98.8365596,32.3246454,13
-102.5425068,31.8653008,-1.5
-100.3073732,29.9858774,16.4
-96.7969403,32.3468783,-1
-106.2414235,31.7664803,12.7
-98.2205073,32.2366609,5.2
-96.9341275,31.2519298,-0.9
-96.1049882,33.5911611,5.1
-96.9212309,29.8778861,16.4
-100.4031198,32.7404728,11.4
-101.3032742,34.0737305,16.4
-99.8168285,33.9633063,10.1
-95.7710149,29.5266017,12.1
-95.2190662,33.1758457,3.4
-96.1449568,31.7017487,-0.4
-99.1087876,28.8693343,27.2
-102.6315614,32.7439423,8.3
-94.8881969,29.2339273,18.3
-101.3011341,33.183792,11.3
-98.9418512,30.3250913,3.2
-101.5214944,31.8680062,6.3
-97.4304145,28.6607,10.8
-97.4919205,29.4619121,11.3
-100.8123736,35.4025424,25.2
-96.675693,33.624524,-11.9
-94.8162759,32.4863971,16.7
-95.988082,30.5432314,-1.8
-97.946771,29.583532,9.1
-101.8228879,34.0684364,15.6
-100.7638926,34.6556227,13.4
-98.1117562,31.7073424,6.4
-101.3569304,36.2728469,10.8
-99.7456973,34.2899036,11.2
-94.3931782,30.3296483,15.5
-95.3930371,29.857273,6.1
-94.3744344,32.5479914,7.7
-102.6100473,35.8402444,3.7
-99.730774,33.1759638,4.2
-98.0292673,30.0612247,-10.7
-100.2792102,35.8159564,11.3
-95.8534183,32.2116334,8.6
-98.18099,26.3963839,14.9
-97.130668,31.9826809,14.4
-102.3433978,33.605932,7.3
-97.8316766,32.430149,5.3
-95.5654337,33.1489673,7
-95.4215995,31.3230362,3.2
-101.438772,32.3034712,17.6
-105.3775489,31.4508678,17
-96.0842298,33.1233077,1.5
-101.3627461,35.837047,20.4
-100.9813037,31.3034241,19.1
-98.1711758,33.2321615,0.6
-96.58908,28.9598019,16.4
-94.0222943,30.7529323,11.1
-104.191873,30.6253574,14.6
-94.1493306,29.8539997,28.1
-98.7475708,27.0532308,19
-98.0908141,27.7335157,33.4
-97.3649587,32.3798207,0.6
-99.8744297,32.7437089,8.7
-97.8522048,28.9089957,17.3
-96.2883773,32.5989442,-7
-98.7092693,29.9435246,-1.5
-97.5911434,26.8902129,26.8
-100.7697199,33.1847797,10.8
-99.3533388,30.059953,15.6
-99.7463959,30.479472,10.5
-100.2453455,33.6142675,12
-100.4177003,29.3470865,17.4
-97.6606203,27.4387348,31
-99.7303563,33.6118897,10.1
-95.5703477,33.6672628,21.5
-102.3480182,34.0688615,10.4
-98.2408885,31.1967308,4.2
-99.0967743,28.3510976,9.9
-96.9236334,29.3825778,14.7
-96.976326,30.3210907,10.6
-95.9956219,31.3004926,3.1
-94.8440607,30.1585081,12.1
-96.593623,31.5475427,1.7
-100.2726827,36.2801998,7.4
-98.1269608,28.3515349,22
-98.6846901,30.7075845,4.2
-103.5612293,31.8449361,9.5
-101.8199438,33.6114688,19.9
-101.8184933,33.1784124,11.6
-99.3598557,31.2054766,15.1
-97.2015108,31.5495958,9.8
-98.5788529,28.384922,12.8
-95.9303719,30.9668782,10.1
-94.3568533,32.7981821,11.3
-101.9618363,32.3098298,11.3
-99.2373018,30.7039159,1.7
-96.0015316,28.7747601,23.4
-100.316678,28.7297873,21.1
-99.1110846,29.3536614,26.1
-99.8588613,30.8852677,16
-102.0024538,31.8142693,5.7
-96.9843946,30.791242,10.1
-98.5946231,31.4948885,4.5
-100.9243924,32.3041168,11.2
-97.7250138,33.6783558,4.3
-95.4947192,30.3006105,-5.9
-101.8905018,35.8356759,7.2
-94.7312653,33.116466,3
-100.7931519,34.0578993,11.5
-94.6202497,31.6205598,-11.2
-96.4769087,32.048448,10.5
-93.73925,30.7867182,6.4
-100.4181078,32.3123379,14.1
-97.5162143,27.7400315,24.1
-100.8158636,36.2787442,8.7
-102.5976203,35.4019206,6.6
-93.8940999,30.1223229,21
-98.3179673,32.7522042,9.9
-94.3051563,32.1639784,11.5
-97.8059049,32.7770964,-4.1
-102.7848533,34.5321628,3.5
-102.7181533,30.773298,11.4
-94.8373376,30.7845525,3.2
-101.893804,35.3986751,27.1
-104.2616192,30.0058912,19.5
-95.79544,32.8705795,-1.8
-101.8955472,34.962529,7.3
-101.5143954,31.3751911,14.9
-99.812549,29.8300967,18.1
-95.0484293,33.6196255,18
-103.712706,31.308366,9.1
-97.1624723,28.3221157,18.9
-100.8075549,35.8362157,12
-96.5149408,31.025481,10.1
-96.4044017,32.8986766,-5.2
-99.9827145,31.8451193,21.8
-94.7563823,32.1094232,1.6
-93.8519129,31.3432997,-1.2
-94.1631796,31.3824492,-10.9
-95.1631363,30.5743884,5.1
-97.5171566,28.0117944,19.2
-98.8192922,31.1551375,3.4
-100.5272161,30.8962331,16.8
-100.9133465,32.7443531,9.8
-99.3470045,32.7438198,6.9
-94.1425794,31.7901394,-5.6
-101.8992648,36.2785929,7.2
-95.2689389,32.3751052,-2.9
-97.7692171,32.2180714,11.2
-98.7402346,26.5309027,12.7
-98.8393443,32.7380521,8.3
-101.0549114,31.8357735,17.1
-100.2538069,33.1795797,9.2
-100.5133594,30.5221852,13.1
-101.7438647,34.5263193,15.5
-97.2912241,32.7721191,-5.4
-99.8901793,32.2973269,23.9
-102.0725126,30.2323427,14.2
-102.339284,33.171229,18.1
-99.205796,33.1706954,6.3
-94.9667825,33.214599,9.9
-100.4637879,31.3988234,32.1
-97.6912697,30.2395128,-6.8
-95.1516869,31.096675,4
-94.3756561,30.7692953,6.2
-94.9411837,32.7353495,-5.7
-102.0415461,31.3538163,8.4
-99.768427,29.3503081,23.3
-101.1433237,29.8752853,21.4
-95.8369057,32.5587866,2.2
-96.9711977,28.7963699,8.4
-95.5698246,30.7431631,5.3
-95.9821493,30.0135901,9
-103.1051127,31.5130687,4.6
-96.4102717,30.2150752,8.9
-99.3407518,27.7607987,4.9
-96.2296745,29.2784805,35.6
-100.2531067,35.3925926,16
-98.7080098,33.9882125,9.2
-99.2424397,34.0849199,9.8
-97.5947313,26.4818607,26
-97.6050646,30.6490817,3.4
-98.0867336,29.173883,3
-103.055986,31.8314155,14.2
-97.6539968,33.2190947,-4.2
-95.3821664,32.7835881,0.7
-102.8322422,33.1623979,11
-98.6782806,33.1587884,5.8
-99.1826027,26.9969806,23.9
-99.7598304,28.8646523,32
-113.2389481,38.357535,-2.7
-113.126808,41.300466,10.1
-111.7453987,41.7341174,9.1
-110.5884845,39.673284,4.5
-109.5057855,40.890099,5.4
-112.2019434,41.0375594,7.8
-110.4295838,40.2893927,1.6
-110.7210999,39.0090246,8.3
-111.4509076,37.8316645,-3
-109.5734502,38.9743261,3
-113.3067405,37.9093044,-16.1
-112.790471,39.71412,-3.1
-111.815329,37.2750892,-7.2
-113.5250088,39.0945348,-5.6
-111.5778846,41.0910273,-3.4
-112.1293755,38.3358805,5.9
-111.2402269,41.6275976,5.2
-111.9242397,40.6678828,3.5
-109.7915742,37.6026332,1.4
-111.5728826,39.3825309,-0.5
-111.8119299,38.7468245,0.6
-110.9684862,40.8720603,-7.3
-113.1239786,40.4677525,2.4
-109.5177482,40.1258872,7.9
-111.6685082,40.1204248,-0.3
-111.1615683,40.3348838,-8.8
-113.4878003,37.2625308,-8.3
-110.990877,38.2598402,4.4
-111.876883,41.2703252,8.7
-73.1415807,44.0312479,18.7
-73.1114603,43.0353254,22.7
-72.1121676,44.4687907,19.5
-73.0694099,44.4633289,15.9
-71.7327362,44.7240209,27
-72.9094023,44.8589643,16.6
-73.300759,44.8017867,10.4
-72.6389224,44.6037037,16.4
-72.3696871,44.0033924,26.2
-72.25163,44.8284417,29.5
-73.0382023,43.5808577,22.3
-72.6095138,44.2749884,12.1
-72.721955,42.9953348,6.5
-72.5988211,43.5726846,22.2
-75.7578073,37.7659435,-8.4
-78.5535056,38.0241841,2.4
-80.008669,37.7879048,9.2
-77.9774619,37.3319271,16.1
-79.1542813,37.6286103,0.7
-78.8109404,37.3707253,0.4
-77.1007034,38.8783374,-11
-79.1475571,38.1719106,8
-79.7312032,38.0683679,7.7
-79.5270799,37.3122228,-2.5
-81.1258532,37.1306124,10.7
-79.7975529,37.5654811,-8.9
-77.8614832,36.7642043,4.5
-82.0381508,37.2681198,5.8
-78.5291687,37.573928,-1.4
-79.0954282,37.2101515,1
-77.3523482,38.0303193,11.3
-80.7278307,36.7319632,-2.9
-77.05417,37.3610537,12.5
-78.6585682,37.0090421,3
-77.5858474,37.3784338,15.1
-77.9908357,39.1153814,9.4
-80.2310507,37.4736031,-6.2
-77.9564758,38.4859303,10.7
-78.2528364,37.5201891,7.7
-82.3492199,37.1367011,10.7
-77.6354922,37.0734984,6.4
-76.9418713,37.9394802,21.5
-77.2732524,38.8295203,1.3
-77.8215005,38.7440956,3.2
-80.3502662,36.9314331,1.6
-78.2834786,37.8305712,5.9
-79.8827149,36.9911862,4.3
-78.2638291,39.2036601,17.8
-80.698321,37.3180719,9.5
-76.5235051,37.4035413,22.3
-77.9176263,37.7188141,6.1
-81.215324,36.6522288,4.7
-78.4701629,38.2979805,5.2
-77.5602774,36.6803363,7.7
-78.9396142,36.766461,14.7
-77.4913168,37.7602149,0.4
-77.6519216,37.6312689,4.9
-79.7592313,36.7814785,1
-79.5644718,38.3662431,5
-76.7075688,36.9014184,1.8
-76.7778878,37.3248367,21.7
-76.9055814,37.7177719,17.5
-77.1626162,38.2772178,10.1
-77.0910539,37.7082604,1.5
-76.4126628,37.7048433,22.9
-83.1301117,36.7017206,11.9
-77.6388976,39.0812,-2.6
-77.959795,37.9727041,10.1
-78.2405281,36.9455547,13.4
-78.2769614,38.4120586,11.5
-76.2688078,37.4253479,21.6
-78.3689592,36.6872563,8.6
-76.5280819,37.6069753,20.5
-80.3877913,37.1755344,-5
-78.8834397,37.7890795,3.6
-76.9993262,37.510158,5.5
-75.9240177,37.3027754,-16.6
-76.3796872,37.8569736,16.7
-78.0538655,37.1411668,10.6
-78.0096224,38.250193,12.1
-78.4918795,38.6232007,14.6
-80.286413,36.6671385,-0.2
-79.3985019,36.8217206,3.4
-77.9128553,37.5494041,4.8
-78.4329574,37.2248813,10.9
-77.2209931,37.1873255,5.3
-77.4795791,38.7011187,3.5
-80.7134439,37.0633853,3.4
-78.1688241,38.6845215,8
-76.7305609,37.9428936,18.9
-79.9439958,37.3435877,-3.6
-79.4477537,37.8145174,7.5
-78.8853213,38.5075848,9.9
-82.0959342,36.9334198,3.8
-82.6136238,36.7127756,17.4
-78.5739867,38.856204,8.5
-81.5397861,36.8423183,10
-77.1038556,36.7201725,1.1
-77.6572264,38.1824314,4.8
-77.4513342,38.4132608,5.3
-76.8801717,37.1197611,1.1
-77.2597319,36.9266454,2.4
-81.5629237,37.1253949,0.8
-78.207594,38.9082214,14
-81.9503156,36.7478313,17.3
-76.8039326,38.109311,11.8
-82.6215601,36.9745607,9.2
-81.0830007,36.8998674,11.4
-76.5616481,37.2190813,13.5
-77.0840628,38.8200709,-17.1
-82.1575641,36.6169541,33.5
-79.3581337,37.7293448,39.3
-78.4853806,38.0376579,13.1
-76.3017884,36.6793761,-2.7
-77.3968043,37.2616846,36.3
-79.9854337,37.7810603,57.8
-79.4080707,36.5833337,8.4
-77.5359753,36.696182,10.7
-77.2990252,38.8531833,40.1
-77.1756027,38.884722,11.9
-76.9413956,36.6840142,30
-77.4866583,38.2992718,14.6
-80.9143083,36.6656397,21.3
-76.2972931,37.0479606,15
-78.8733028,38.4362547,12.7
-77.2989443,37.2910098,46.3
-79.4443196,37.7823316,21.1
-79.1954582,37.3990161,10.3
-77.4826328,38.7468077,11.7
-77.448767,38.7689451,-18.4
-79.8636475,36.6835269,30.7
-76.5219802,37.0761357,28.3
-76.2446413,36.9230149,8.6
-82.625996,36.9315489,31.2
-77.3923681,37.2047302,44.6
-76.3035337,37.1283599,14.5
-76.3569725,36.8593388,2.9
-80.5591473,37.1201194,3.5
-77.4760085,37.531399,-9.7
-79.9581739,37.278458,1.4
-80.0552407,37.2853329,3.1
-79.0618761,38.1579778,10.2
-76.6347808,36.6971573,-3.1
-76.0252094,36.7799854,9.4
-78.9014197,38.0671571,-10.9
-76.7081925,37.269481,12.4
-78.1763562,39.1738688,30.3
-118.5128614,47.0112378,-2.2
-117.2277813,46.1818612,3.5
-119.5166594,46.2281252,4.1
-120.619041,47.8609739,-1.3
-123.8898599,48.1109034,6.6
-122.4859568,45.7717303,6.1
-117.9116345,46.2928505,1.7
-122.6784596,46.1967854,17.3
-119.6946219,47.7417625,0.3
-118.5335894,48.4732563,11.6
-118.9069436,46.5345799,-2.8
-117.5367111,46.4294779,-1.5
-119.467788,47.2136328,5.2
-123.8267349,47.1137324,1.9
-122.6706492,48.1585538,43.9
-123.5271357,47.8053465,4.9
-121.833996,47.4905993,-2.4
-122.6496358,47.6396874,25.2
-120.6767092,47.1244411,1.5
-120.7793049,45.8704463,4.7
-122.3774443,46.5800714,8.9
-118.4176925,47.5827433,7.5
-123.1738498,47.3541257,15
-119.7422347,48.5484533,11
-123.7824193,46.5565866,7.2
-117.2321913,48.5438247,-3.7
-122.1532418,47.0514151,4
-123.1037693,48.5071904,-10.3
-121.8157703,48.4932917,1.6
-121.9532319,46.0247853,4
-121.936784,48.070464,-0.3
-117.4033714,47.6203752,6.5
-117.8544544,48.388727,9.7
-122.8301524,46.9358216,8
-123.4244583,46.2946377,9.2
-118.4803697,46.2546057,2.6
-121.8364325,48.8426531,2.3
-117.5353898,46.9059441,6.6
-120.7401446,46.4565581,13.1
-79.9969466,39.1397248,3.7
-78.0377535,39.4479382,3.5
-81.7135382,38.0228143,22.2
-80.7316597,38.6993304,11.7
-80.578691,40.2726454,9.3
-82.2433966,38.4195778,16.7
-81.1154775,38.8441591,10.5
-81.0818663,38.4598259,22.6
-80.7012316,39.2634805,3.1
-81.0860508,38.0309328,11.6
-80.8494132,38.9158671,22.1
-79.195064,39.1059882,4.7
-80.4505897,37.9244177,11.6
-78.6119886,39.3121395,4.5
-80.5701643,40.5169584,18.7
-78.8417292,39.0113612,10.3
-80.3864982,39.279182,12.8
-81.6777168,38.8342339,11.1
-77.86322,39.3073985,2.4
-81.5235156,38.3280675,21.9
-80.4954773,38.9888773,21.7
-82.0776231,38.1717696,15.6
-81.940853,37.8305905,23.9
-81.6581833,37.3827274,4.6
-80.2434018,39.5058387,14.8
-80.6717944,39.8544259,14.8
-82.0290067,38.770914,10.1
-81.106456,37.4034477,4.1
-78.9566899,39.4047806,6.5
-82.1589891,37.7211608,15.9
-80.0590736,39.6336448,2.1
-80.5503295,37.5540622,6.2
-78.2573449,39.5550021,6.9
-80.7975148,38.2914318,7.3
-80.6207278,40.0989316,20.2
-79.3406175,38.6744501,7.3
-81.1611724,39.3681331,13.5
-80.0101207,38.332606,9.2
-79.6688649,39.4690296,5.5
-81.906109,38.5105128,8.6
-81.2646719,37.7624694,17.6
-79.8677881,38.7810953,4.6
-81.0663167,39.1771118,12.5
-81.3545223,38.743003,17.7
-80.856325,37.6559986,11.9
-80.0465539,39.3324778,2.7
-79.5599678,39.1111751,4.3
-80.8772193,39.465634,3.3
-80.2316057,38.9025302,6.2
-82.4226659,38.1436416,13.1
-80.4490515,38.483459,6.8
-80.6281559,39.6006006,11.9
-81.3829749,39.0200337,10.8
-81.516234,39.2116023,6.5
-81.5488914,37.603706,8.8
-89.7672217,43.9737613,-2.3
-90.6796907,46.5444245,12.8
-91.8528921,45.4371917,4.8
-91.1772815,46.6341992,-4.1
-87.9961303,44.4740244,-1.1
-91.7612289,44.3856419,10.7
-92.3757305,45.8668974,8.7
-88.2121322,44.0784104,-5.6
-91.2835054,45.0690918,9.1
-90.6099532,44.7393462,0.9
-89.3304721,43.4718818,-6.3
-90.9512302,43.24991,-3.7
-89.4178523,43.0674684,0.5
-88.7043963,43.4226586,7.4
-87.0486828,45.0934165,13.3
-91.8924773,46.4632185,-0.8
-91.8976451,44.9477513,11.5
-91.2864137,44.7263547,22.2
-88.4069879,45.8718277,6.1
-88.493284,43.7547219,-0.6
-88.7733265,45.6668806,5.1
-90.6942288,42.8700275,-9.1
-89.6050743,42.6755218,5
-89.1136994,43.8261905,3
-90.1336915,43.0010208,-4.8
-90.2612985,46.32655,9.3
-90.7995104,44.3245897,8
-88.7739847,43.0138045,-2
-90.1139837,43.9328362,3.4
-87.4250046,42.5797034,-9.4
-87.1633039,44.5010324,-6
-91.1117584,43.9082222,9.9
-90.1302916,42.6555781,-4.7
-89.0677254,45.2623814,4.6
-89.7423088,45.3384167,-5.9
-87.3154777,44.1044332,2.3
-89.757823,44.8980363,2.5
-87.991198,45.3468989,24
-89.4090953,43.8260529,-6.6
-88.6692512,44.9913041,11.7
-87.4815541,43.0176601,-1.9
-90.6199687,43.9451751,1.1
-88.2065162,44.9965754,5.7
-89.5345333,45.7161762,-4.3
-88.4649883,44.4182258,-4.1
-87.4993036,43.3607524,-5.4
-91.8348898,44.6274362,18.2
-92.4262793,44.7253365,7.9
-92.447066,45.4620407,2.9
-89.4980699,44.4762457,-6.5
-90.3596497,45.6790725,11.3
-87.4208775,42.7541215,3.3
-90.4356927,43.3761994,3.2
-89.0752844,42.6698802,18.8
-91.1367448,45.472734,4.5
-92.4472842,45.0289589,-8.1
-89.9433184,43.428001,0.1
-91.1471302,45.8649127,7
-88.7558134,44.7896407,3.6
-87.7315164,43.741232,-0.1
-90.5048529,45.2116558,3.2
-91.3588668,44.3030501,14.2
-90.8219835,43.5993661,3
-89.501254,46.049848,1.5
-88.5417306,42.6681095,-3.5
-91.7964217,45.8924885,-1.6
-88.2329166,43.391156,-0.8
-88.3042404,43.0183677,-9.9
-88.9670053,44.4780043,-12.1
-89.2397862,44.1128231,-8.8
-88.6681488,44.0857068,-3.2
-90.0388252,44.4614126,-3
-105.7218826,41.6655141,-5.8
-107.9948477,44.5251167,17.2
-105.5170141,44.1919995,5.2
-106.9331526,41.7035904,9.6
-105.5247521,42.9846234,2.3
-104.5672975,44.5892657,12.4
-108.6089349,43.054831,7.4
-104.3535403,42.0894553,-0.9
-108.4350765,43.7202092,24.1
-106.5885406,44.0440477,9.8
-104.660395,41.2928302,-14.9
-110.6829614,42.2299932,8.5
-106.7682192,42.9776447,9.2
-104.4683727,43.062159,4
-109.5935975,44.4923865,20.2
-104.9539626,42.1315927,-9.7
-106.8812114,44.7813692,6.1
-109.9161701,42.7679284,7.1
-108.8756774,41.6603282,8.6
-110.4260753,44.048662,-6.1
-110.5589468,41.2847255,9.5
-107.669052,43.8788305,12.9
-104.5700202,43.8462133,11.6
-86.6464395,32.5322367,-11.3
-87.7460666,30.6592183,-15.6
-85.4051035,31.8702531,-7.9
-87.1271475,33.0158929,-9.4
-86.56644,33.9773575,-3.1
-85.7172613,32.1017589,-8.6
-86.6819689,31.751667,-18
-85.8225133,33.7717061,5.2
-85.3940321,32.9155039,-11.9
-85.6542417,34.0695153,-9.8
-86.7266071,32.8540514,-4.8
-88.2488894,31.9909539,-9.1
-87.8186244,31.6855211,-11.2
-85.8635254,33.2703999,-6.3
-85.5161261,33.6719637,-2.8
-85.9896022,31.402258,-1
-87.8014569,34.703112,-5.3
-86.9887221,31.4309257,-8.1
-86.2434818,32.9314453,-4.2
-86.4487206,31.2439873,-0.7
-86.3192219,31.7328256,-3.1
-86.8692666,34.1319229,-3
-85.609476,31.4306536,-11.6
-87.1143556,32.3335397,-6.5
-85.803992,34.460929,-9.2
-86.1427347,32.597229,2.8
-87.1684097,31.1222867,-8.2
-86.0342629,34.0476407,-5.3
-87.7642923,33.7161568,-7.2
-87.8428144,34.4419892,-15.7
-85.8210224,31.0923822,-11.2
-87.9642005,32.8444965,-14.3
-87.6230608,32.7527958,-10.2
-85.2399712,31.5169779,-16.3
